latitude,longitude,altitude,distance
-19.850807,134.202721,333.0,1.014475e6
-19.851698,134.202807,334.0,1.014574e6
-19.852589,134.202893,333.6,1.014674e6
-19.854371,134.203064,335.0,1.014873e6
-19.856154,134.203236,334.2,1.015072e6
-19.857936,134.203407,335.0,1.015271e6
-19.859718,134.203579,334.1,1.015471e6
-19.863273,134.203921,336.0,1.015868e6
-19.865047,134.204092,335.4,1.016066e6
-19.865934,134.204177,336.9,1.016165e6
-19.867707,134.204348,334.8,1.016364e6
-19.868594,134.204433,336.2,1.016463e6
-19.869481,134.204519,336.0,1.016562e6
-19.871254,134.20469,336.9,1.01676e6
-19.872141,134.204775,336.1,1.016859e6
-19.873914,134.204946,336.9,1.017057e6
-19.874801,134.205032,335.6,1.017157e6
-19.877461,134.205288,337.0,1.017454e6
-19.878348,134.205373,336.8,1.017553e6
-19.879235,134.205459,337.2,1.017652e6
-19.880122,134.205544,337.0,1.017751e6
-19.883668,134.205886,339.0,1.018148e6
-19.885442,134.206057,338.5,1.018346e6
-19.888989,134.206398,342.4,1.018742e6
-19.889876,134.206484,341.5,1.018842e6
-19.89697,134.207167,346.3,1.019635e6
-19.898743,134.207338,345.4,1.019833e6
-19.90229,134.20768,347.9,1.020229e6
-19.903105,134.207758,347.2,1.02032e6
-19.90392,134.207835,347.7,1.020411e6
-19.90555,134.20799,347.3,1.020594e6
-19.912382,134.208648,353.2,1.021357e6
-19.913275,134.208735,351.4,1.021457e6
-19.915062,134.208908,352.1,1.021657e6
-19.915955,134.208995,352.0,1.021757e6
-19.916848,134.209082,352.1,1.021856e6
-19.917741,134.209169,349.6,1.021956e6
-19.92064,134.20945,351.9,1.02228e6
-19.922367,134.20962,349.1,1.022473e6
-19.92323,134.209705,350.0,1.02257e6
-19.924957,134.209875,349.0,1.022763e6
-19.92582,134.20996,349.9,1.022859e6
-19.926689,134.210044,349.0,1.022957e6
-19.928428,134.210213,349.7,1.023151e6
-19.930166,134.210381,348.0,1.023345e6
-19.931905,134.21055,348.3,1.02354e6
-19.935382,134.210887,346.0,1.023928e6
-19.937121,134.211056,347.0,1.024123e6
-19.941454,134.211476,344.6,1.024607e6
-19.943587,134.211687,345.9,1.024845e6
-19.94422,134.21175,345.1,1.0249159999999999e6
-19.94583,134.2119,346.5,1.025096e6
-19.94681,134.212,345.5,1.0252059999999999e6
-19.947668,134.212083,346.4,1.0253019999999999e6
-19.948527,134.212166,346.3,1.0253979999999999e6
-19.950244,134.212332,346.4,1.0255899999999999e6
-19.951102,134.212415,346.0,1.0256859999999999e6
-19.952819,134.212582,347.6,1.025877e6
-19.953678,134.212665,347.0,1.025973e6
-19.956253,134.212914,347.1,1.026261e6
-19.957112,134.212997,346.5,1.026357e6
-19.960427,134.21334,347.7,1.0267280000000001e6
-19.961246,134.213427,347.3,1.0268199999999999e6
-19.9663,134.21402,348.3,1.027386e6
-19.96716,134.21431,347.9,1.0274860000000001e6
-19.967605,134.21449,348.0,1.027539e6
-19.96849,134.21472,347.3,1.027642e6
-19.96914,134.21487,348.5,1.0277159999999999e6
-19.96979,134.21493,348.0,1.027788e6
-19.971567,134.215102,348.9,1.0279870000000001e6
-19.974232,134.215359,347.0,1.0282850000000001e6
-19.98045,134.21596,351.3,1.02898e6
-19.982227,134.216132,349.8,1.0291790000000001e6
-19.983115,134.216218,351.3,1.029278e6
-19.984003,134.216303,350.6,1.029377e6
-19.986668,134.216561,351.7,1.029675e6
-19.988445,134.216733,350.6,1.029874e6
-19.990222,134.216904,351.5,1.0300719999999999e6
-19.99111,134.21699,351.4,1.030172e6
-19.991998,134.217076,352.4,1.030271e6
-19.992887,134.217162,352.2,1.0303699999999999e6
-19.99644,134.217505,354.0,1.030767e6
-19.997328,134.217591,353.5,1.030867e6
-19.998217,134.217677,353.8,1.0309659999999999e6
-20.000882,134.217934,352.8,1.0312639999999999e6
-20.0038,134.21822,355.4,1.0315899999999999e6
-20.004665,134.2183,355.0,1.0316869999999999e6
-20.006207,134.218447,356.9,1.0318589999999999e6
-20.00756,134.21858,355.2,1.03201e6
-20.01147,134.21896,357.8,1.0324469999999999e6
-20.0133,134.21906,356.0,1.032652e6
-20.01432,134.21893,357.0,1.0327660000000001e6
-20.01532,134.21864,356.0,1.0328820000000001e6
-20.01981,134.216485,360.9,1.0334300000000001e6
-20.02103,134.215885,358.3,1.0335799999999999e6
-20.02167,134.21557,358.9,1.0336579999999999e6
-20.024025,134.21443,358.2,1.0339459999999999e6
-20.025883,134.21352,360.4,1.034174e6
-20.02825,134.21237,359.3,1.034463e6
-20.030685,134.211175,362.8,1.034762e6
-20.03265,134.21021,360.1,1.0350029999999999e6
-20.03677,134.2082,363.6,1.0355070000000001e6
-20.03813,134.20753,363.1,1.035674e6
-20.03937,134.20699,364.5,1.0358230000000001e6
-20.039915,134.206775,364.2,1.0358879999999999e6
-20.04418,134.20551,366.9,1.0363810000000001e6
-20.04608,134.20518,365.0,1.036596e6
-20.04667,134.20512,365.3,1.036662e6
-20.04726,134.20506,364.3,1.0367280000000001e6
-20.049455,134.204985,367.6,1.036972e6
-20.05031,134.20499,366.5,1.037067e6
-20.051025,134.20503,367.0,1.0371469999999999e6
-20.05365,134.20532,366.1,1.037441e6
-20.05486,134.20554,367.0,1.037578e6
-20.05617,134.20586,366.6,1.0377270000000001e6
-20.05884,134.20662,369.2,1.0380350000000001e6
-20.06092,134.207223,368.0,1.0382750000000001e6
-20.06238,134.20765,369.8,1.038444e6
-20.06326,134.20791,367.2,1.0385450000000001e6
-20.06588,134.20875,370.0,1.0388499999999999e6
-20.066325,134.20888,369.8,1.038902e6
-20.070047,134.209957,371.2,1.0393309999999999e6
-20.07078,134.21017,369.7,1.039415e6
-20.07331,134.2109,370.6,1.0397070000000001e6
-20.074155,134.211145,369.3,1.0398050000000001e6
-20.076408,134.211798,372.2,1.040065e6
-20.077816,134.212206,371.3,1.0402270000000001e6
-20.07852,134.21241,371.5,1.040308e6
-20.07984,134.21279,371.2,1.040461e6
-20.08242,134.21353,374.8,1.040758e6
-20.08383,134.21394,372.8,1.040921e6
-20.087075,134.214875,374.9,1.0412950000000001e6
-20.08842,134.215265,373.4,1.04145e6
-20.09259,134.21647,379.1,1.041931e6
-20.09427,134.21695,376.2,1.042125e6
-20.096442,134.21758,378.0,1.042375e6
-20.09789,134.218,377.0,1.0425419999999999e6
-20.09996,134.2186,379.0,1.042781e6
-20.10081,134.218845,378.1,1.0428789999999999e6
-20.10251,134.219335,379.9,1.043075e6
-20.10398,134.21976,379.3,1.0432449999999999e6
-20.10506,134.22007,380.6,1.0433689999999999e6
-20.105525,134.220205,379.4,1.043423e6
-20.10665,134.22051,380.1,1.0435519999999999e6
-20.10832,134.22079,379.3,1.043741e6
-20.10918,134.22085,380.4,1.043837e6
-20.10967,134.22085,379.5,1.0438910000000001e6
-20.11274,134.22087,382.2,1.044233e6
-20.11498,134.22089,380.6,1.044482e6
-20.1209,134.22092,383.2,1.0451410000000001e6
-20.12476,134.22094,379.0,1.0455709999999999e6
-20.12695,134.22095,383.4,1.045815e6
-20.12936,134.22096,382.9,1.0460830000000001e6
-20.129825,134.220965,383.1,1.046135e6
-20.13092,134.220965,382.7,1.0462570000000001e6
-20.13222,134.22092,383.5,1.046402e6
-20.13267,134.22088,383.4,1.046452e6
-20.13528,134.22086,386.0,1.046742e6
-20.135885,134.220865,385.7,1.04681e6
-20.13649,134.22087,387.5,1.046877e6
-20.138785,134.220885,384.9,1.047133e6
-20.14272,134.2209,387.6,1.0475709999999999e6
-20.14322,134.2209,387.4,1.047626e6
-20.14434,134.220905,387.6,1.047751e6
-20.14747,134.22092,386.7,1.0480989999999999e6
-20.14839,134.22093,388.6,1.048202e6
-20.15084,134.22094,388.3,1.0484749999999999e6
-20.15337,134.22095,389.4,1.048756e6
-20.15437,134.22096,388.6,1.048868e6
-20.155177,134.220963,388.8,1.048957e6
-20.155983,134.220967,387.8,1.049047e6
-20.159825,134.220985,389.5,1.049475e6
-20.161225,134.220995,387.6,1.049631e6
-20.16266,134.221,389.5,1.04979e6
-20.16566,134.22102,386.5,1.050124e6
-20.167555,134.221025,386.9,1.050335e6
-20.17034,134.221045,384.0,1.050645e6
-20.171595,134.22105,385.4,1.050785e6
-20.17225,134.22105,384.5,1.050858e6
-20.172705,134.22105,384.8,1.050909e6
-20.17729,134.22108,379.5,1.051419e6
-20.17851,134.22108,381.8,1.051555e6
-20.17951,134.22108,379.4,1.051666e6
-20.18251,134.2211,382.1,1.052e6
-20.185727,134.221113,375.7,1.052358e6
-20.18722,134.22112,377.8,1.052524e6
-20.188095,134.221125,376.3,1.052622e6
-20.18965,134.221135,377.0,1.052795e6
-20.193546,134.221148,374.9,1.053229e6
-20.19671,134.22116,376.2,1.053581e6
-20.19741,134.22116,376.0,1.053659e6
-20.19811,134.22116,376.5,1.053737e6
-20.200087,134.22119,374.9,1.053957e6
-20.2014,134.22119,375.4,1.054103e6
-20.203175,134.221222,372.2,1.054301e6
-20.204062,134.221238,373.2,1.054399e6
-20.204949,134.221254,373.1,1.054498e6
-20.205837,134.22127,373.9,1.054597e6
-20.211161,134.221366,371.0,1.05519e6
-20.213823,134.221414,372.4,1.055486e6
-20.215501,134.221433,370.0,1.055673e6
-20.217084,134.221439,371.0,1.055849e6
-20.218667,134.221444,368.5,1.056025e6
-20.22112,134.22145,370.0,1.056298e6
-20.22988,134.22183,364.8,1.057276e6
-20.23082,134.22195,366.6,1.057381e6
-20.2315,134.22203,366.0,1.057457e6
-20.23272,134.22218,366.8,1.057594e6
-20.23486,134.222475,365.8,1.057834e6
-20.237,134.22281,367.3,1.058075e6
-20.241167,134.223423,364.0,1.058543e6
-20.2436,134.223756,365.5,1.058816e6
-20.24528,134.223969,363.9,1.059005e6
-20.24612,134.224075,364.0,1.059099e6
-20.25284,134.224925,362.4,1.059852e6
-20.25368,134.225031,362.6,1.059946e6
-20.25708,134.22547,360.5,1.060327e6
-20.258828,134.225686,362.0,1.060523e6
-20.261449,134.22601,359.3,1.060817e6
-20.262323,134.226118,360.0,1.060915e6
-20.26407,134.226333,359.0,1.061111e6
-20.264944,134.226441,360.0,1.061209e6
-20.265817,134.226549,358.7,1.061307e6
-20.266691,134.226657,359.0,1.061404e6
-20.267565,134.226765,358.9,1.061502e6
-20.268439,134.226873,359.0,1.0616e6
-20.272807,134.227413,356.3,1.06209e6
-20.273681,134.22752,357.7,1.062188e6
-20.276302,134.227844,355.2,1.062482e6
-20.27805,134.22806,357.7,1.062677e6
-20.278935,134.228171,357.0,1.062777e6
-20.27982,134.228282,357.6,1.062876e6
-20.28159,134.228505,355.0,1.063074e6
-20.282475,134.228616,355.5,1.063173e6
-20.284245,134.228839,355.0,1.063372e6
-20.285737,134.229007,355.6,1.063539e6
-20.286343,134.229063,355.0,1.063607e6
-20.288593,134.229237,356.8,1.063858e6
-20.29188,134.22947,353.9,1.064224e6
-20.29619,134.229876,355.8,1.064706e6
-20.29775,134.230061,353.3,1.064881e6
-20.29931,134.230247,355.0,1.065056e6
-20.30009,134.23034,354.2,1.065143e6
-20.301861,134.230558,355.4,1.065341e6
-20.304518,134.230884,353.2,1.065639e6
-20.305403,134.230993,354.0,1.065738e6
-20.307174,134.231211,353.7,1.065937e6
-20.30806,134.23132,354.2,1.066036e6
-20.308848,134.231414,353.7,1.066124e6
-20.309636,134.231508,354.0,1.066213e6
-20.311212,134.231696,351.6,1.066389e6
-20.312837,134.231892,354.0,1.066571e6
-20.313674,134.231995,353.5,1.066665e6
-20.316185,134.232302,354.9,1.066946e6
-20.317858,134.232506,354.0,1.067134e6
-20.320369,134.232813,355.1,1.067415e6
-20.321206,134.232915,354.9,1.067509e6
-20.322043,134.233018,355.0,1.067603e6
-20.323735,134.233245,354.6,1.067793e6
-20.32459,134.23337,354.9,1.067889e6
-20.325427,134.233507,354.7,1.067983e6
-20.32866,134.234,356.9,1.068346e6
-20.331333,134.234336,355.0,1.068646e6
-20.334747,134.234758,356.3,1.069029e6
-20.3356,134.234863,356.0,1.069124e6
-20.33898,134.235278,356.3,1.069503e6
-20.3398,134.235376,355.9,1.069595e6
-20.34144,134.235572,357.5,1.069779e6
-20.34226,134.23567,356.5,1.06987e6
-20.34348,134.23583,357.9,1.070007e6
-20.345525,134.23609,357.0,1.070237e6
-20.34693,134.23631,358.1,1.070395e6
-20.34816,134.23649,357.1,1.070533e6
-20.3493,134.23666,357.9,1.070661e6
-20.35055,134.23682,357.2,1.070801e6
-20.35243,134.23705,359.0,1.071012e6
-20.354887,134.237343,356.3,1.071287e6
-20.355725,134.237445,357.3,1.071381e6
-20.356563,134.237548,357.1,1.071475e6
-20.359125,134.237865,359.0,1.071762e6
-20.362125,134.238235,356.3,1.072098e6
-20.366959,134.23882,358.5,1.07264e6
-20.369442,134.23912,356.1,1.072918e6
-20.372005,134.239432,358.6,1.073205e6
-20.375474,134.239857,356.1,1.073594e6
-20.378944,134.240281,359.0,1.073983e6
-20.381546,134.240599,357.0,1.074274e6
-20.382413,134.240705,358.2,1.074371e6
-20.384148,134.240917,356.0,1.074566e6
-20.38675,134.241236,358.3,1.074857e6
-20.387618,134.241342,357.1,1.074954e6
-20.39074,134.241725,359.9,1.075304e6
-20.39187,134.241865,357.6,1.075431e6
-20.39371,134.24209,359.6,1.075637e6
-20.394405,134.242175,359.3,1.075715e6
-20.3951,134.24226,359.5,1.075793e6
-20.39849,134.242665,357.1,1.076173e6
-20.399205,134.242753,357.2,1.076253e6
-20.400765,134.242945,356.5,1.076427e6
-20.40161,134.24305,359.4,1.076522e6
-20.40273,134.24319,358.5,1.076648e6
-20.40417,134.24337,359.7,1.076809e6
-20.40555,134.24353,356.0,1.076964e6
-20.40763,134.24379,358.7,1.077197e6
-20.40854,134.24389,358.2,1.077299e6
-20.409145,134.24397,358.9,1.077366e6
-20.40975,134.24405,358.3,1.077434e6
-20.41076,134.24417,359.7,1.077547e6
-20.41206,134.24433,358.1,1.077693e6
-20.41276,134.24442,358.5,1.077772e6
-20.41324,134.244475,358.0,1.077825e6
-20.41485,134.24467,359.0,1.078006e6
-20.41558,134.24476,358.6,1.078088e6
-20.41704,134.24494,360.1,1.078251e6
-20.41849,134.24512,359.0,1.078414e6
-20.42081,134.2454,361.0,1.078674e6
-20.42279,134.24564,360.4,1.078895e6
-20.42349,134.24573,360.5,1.078974e6
-20.424135,134.245805,359.3,1.079046e6
-20.426905,134.246145,363.0,1.079357e6
-20.42821,134.2463,361.7,1.079503e6
-20.42937,134.24647,362.5,1.079633e6
-20.43183,134.24685,356.3,1.07991e6
-20.43721,134.24768,363.4,1.080515e6
-20.4402,134.2481,361.4,1.080851e6
-20.44096,134.2482,362.7,1.080936e6
-20.44153,134.248275,362.2,1.081e6
-20.45177,134.249538,367.9,1.082147e6
-20.45255,134.24963,367.0,1.082235e6
-20.45602,134.25005,368.4,1.082623e6
-20.456733,134.250137,367.0,1.082703e6
-20.46023,134.25056,369.7,1.083095e6
-20.461777,134.250753,368.1,1.083268e6
-20.463213,134.250927,372.3,1.083429e6
-20.46587,134.25124,370.5,1.083727e6
-20.46831,134.25154,373.0,1.084e6
-20.46881,134.2516,372.9,1.084056e6
-20.47019,134.25176,373.0,1.084211e6
-20.4712,134.25187,370.8,1.084324e6
-20.4732,134.25212,374.0,1.084548e6
-20.474925,134.25233,373.3,1.084741e6
-20.47907,134.25277,376.0,1.085205e6
-20.48105,134.25283,375.3,1.085426e6
-20.48533,134.25262,378.5,1.085903e6
-20.48721,134.25235,377.4,1.086114e6
-20.48811,134.25219,377.8,1.086216e6
-20.48863,134.25209,377.7,1.086274e6
-20.49022,134.25173,379.0,1.086455e6
-20.49149,134.25144,378.3,1.0866e6
-20.4943,134.25111,380.3,1.086916e6
-20.49547,134.25124,379.9,1.087047e6
-20.4982,134.25223,381.7,1.087369e6
-20.49878,134.25258,381.2,1.087443e6
-20.4997,134.2533,382.8,1.08757e6
-20.500985,134.254505,381.2,1.087761e6
-20.501955,134.25541,383.2,1.087904e6
-20.50244,134.25587,382.9,1.087976e6
-20.50484,134.25813,385.1,1.088333e6
-20.50564,134.25888,384.3,1.088451e6
-20.50905,134.26193,388.0,1.088946e6
-20.5101,134.26276,387.0,1.089092e6
-20.51087,134.26334,388.6,1.089197e6
-20.511865,134.264085,387.7,1.089332e6
-20.51283,134.2648,389.0,1.089463e6
-20.51397,134.26563,388.1,1.089616e6
-20.519105,134.268655,394.3,1.09027e6
-20.52043,134.2694,392.2,1.090437e6
-20.521135,134.269795,394.0,1.090525e6
-20.52184,134.27019,393.8,1.090614e6
-20.522545,134.270585,394.0,1.090702e6
-20.52466,134.27177,392.0,1.090968e6
-20.52916,134.27422,400.5,1.091531e6
-20.53042,134.27463,398.3,1.091678e6
-20.53123,134.27478,398.8,1.091769e6
-20.5347,134.27455,394.7,1.092159e6
-20.53832,134.27351,399.0,1.092576e6
-20.5395,134.27338,398.0,1.092708e6
-20.54288,134.2737,403.8,1.093087e6
-20.54448,134.27354,401.0,1.093266e6
-20.54564,134.27324,401.5,1.093399e6
-20.54631,134.27298,401.1,1.093478e6
-20.552035,134.26601,416.9,1.094477e6
-20.552605,134.264665,416.1,1.09463e6
-20.55293,134.2639,416.6,1.094718e6
-20.55428,134.26106,410.9,1.095051e6
-20.55462,134.26057,411.2,1.095114e6
-20.55945,134.25709,404.1,1.095773e6
-20.56022,134.25691,405.2,1.095861e6
-20.5656,134.25714,397.4,1.096464e6
-20.56832,134.25754,399.0,1.09677e6
-20.57046,134.25746,396.6,1.097009e6
-20.57266,134.2568,398.7,1.097264e6
-20.57344,134.25641,398.4,1.09736e6
-20.57485,134.25542,401.3,1.097548e6
-20.57811,134.25214,392.9,1.098046e6
-20.57844,134.2518,393.1,1.098097e6
-20.57877,134.25146,392.9,1.098149e6
-20.57999,134.25024,394.7,1.098335e6
-20.58507,134.24694,385.9,1.099003e6
-20.58784,134.24572,389.7,1.099337e6
-20.59086,134.24433,385.0,1.099703e6
-20.59237,134.2433,389.1,1.099903e6
-20.59535,134.24003,381.4,1.100379e6
-20.59672,134.23849,383.1,1.1006e6
-20.60005,134.2347,376.5,1.101142e6
-20.60066,134.234005,377.3,1.101241e6
-20.60414,134.23006,373.8,1.101806e6
-20.60505,134.22902,374.7,1.101954e6
-20.60566,134.22833,374.0,1.102053e6
-20.60605,134.22789,374.1,1.102116e6
-20.60716,134.22665,371.7,1.102295e6
-20.60828,134.22553,373.0,1.102466e6
-20.60949,134.22446,371.9,1.102641e6
-20.61014,134.22393,372.3,1.102732e6
-20.61091,134.22334,371.0,1.102837e6
-20.61132,134.22304,371.2,1.102893e6
-20.61165,134.22282,371.1,1.102936e6
-20.61295,134.222,372.7,1.103104e6
-20.61379,134.22151,372.2,1.103211e6
-20.61452,134.22113,372.7,1.103301e6
-20.61599,134.22042,370.6,1.103481e6
-20.61644,134.22024,371.2,1.103534e6
-20.61862,134.21944,367.2,1.103791e6
-20.61926,134.21925,367.9,1.103865e6
-20.62271,134.2185,364.9,1.104257e6
-20.62659,134.21826,367.5,1.10469e6
-20.62976,134.2185,364.0,1.105044e6
-20.63161,134.21883,366.3,1.105253e6
-20.6359,134.220045,361.4,1.105747e6
-20.63899,134.22099,363.7,1.106105e6
-20.64126,134.22163,362.4,1.106366e6
-20.64263,134.22202,363.0,1.106524e6
-20.64347,134.22227,362.3,1.106621e6
-20.64451,134.22258,362.8,1.106741e6
-20.6454,134.22284,362.2,1.106844e6
-20.64722,134.22339,364.0,1.107055e6
-20.64797,134.22361,363.5,1.107141e6
-20.64883,134.223866,364.0,1.10724e6
-20.65055,134.224378,362.7,1.107439e6
-20.65141,134.224634,363.0,1.107539e6
-20.65313,134.225146,361.6,1.107737e6
-20.65399,134.225402,362.6,1.107837e6
-20.65485,134.225658,361.6,1.107936e6
-20.65657,134.22617,362.0,1.108135e6
-20.65821,134.22666,361.4,1.108324e6
-20.65902,134.22689,361.7,1.108418e6
-20.65984,134.22715,360.0,1.108513e6
-20.66069,134.22739,360.1,1.108611e6
-20.66256,134.22789,358.6,1.108825e6
-20.663715,134.228165,361.0,1.108957e6
-20.666871,134.228803,358.7,1.109315e6
-20.667748,134.228978,359.4,1.109414e6
-20.668624,134.229152,358.5,1.109513e6
-20.670378,134.229501,360.1,1.109712e6
-20.672132,134.229849,359.0,1.10991e6
-20.673009,134.230024,359.7,1.11001e6
-20.674763,134.230373,359.0,1.110208e6
-20.677393,134.230896,360.0,1.110506e6
-20.67827,134.23107,358.2,1.110605e6
-20.679147,134.231244,359.8,1.110705e6
-20.680901,134.231593,358.0,1.110903e6
-20.681778,134.231768,359.2,1.111003e6
-20.683531,134.232116,358.4,1.111201e6
-20.685285,134.232465,359.0,1.1114e6
-20.687039,134.232814,358.1,1.111598e6
-20.688792,134.233163,359.8,1.111797e6
-20.691423,134.233686,358.0,1.112095e6
-20.6923,134.23386,358.2,1.112194e6
-20.69401,134.234202,357.8,1.112388e6
-20.694866,134.234373,359.0,1.112485e6
-20.696576,134.234716,358.3,1.112678e6
-20.697431,134.234887,359.1,1.112775e6
-20.700852,134.235571,357.4,1.113163e6
-20.702562,134.235913,359.6,1.113356e6
-20.705128,134.236427,358.0,1.113647e6
-20.705983,134.236598,358.2,1.113744e6
-20.710259,134.237453,357.2,1.114228e6
-20.71368,134.238138,359.7,1.114615e6
-20.714535,134.238309,359.3,1.114712e6
-20.7158,134.23856,360.0,1.114855e6
-20.716571,134.238714,358.3,1.114943e6
-20.718114,134.239023,359.7,1.115118e6
-20.718886,134.239177,359.0,1.115205e6
-20.720429,134.239486,359.3,1.11538e6
-20.722961,134.23999,358.2,1.115666e6
-20.724722,134.240341,360.0,1.115866e6
-20.725602,134.240516,359.2,1.115965e6
-20.726483,134.240691,360.0,1.116065e6
-20.728243,134.241042,359.0,1.116265e6
-20.730004,134.241392,361.0,1.116464e6
-20.732646,134.241918,359.0,1.116763e6
-20.735287,134.242443,360.7,1.117062e6
-20.737048,134.242794,359.6,1.117261e6
-20.738809,134.243144,360.9,1.117461e6
-20.74145,134.24367,358.1,1.11776e6
-20.74293,134.24398,359.9,1.117928e6
-20.74339,134.24406,359.2,1.11798e6
-20.7455,134.244395,361.8,1.118217e6
-20.74744,134.244605,360.2,1.118434e6
-20.74883,134.24471,361.6,1.118589e6
-20.75036,134.24477,361.0,1.11876e6
-20.75263,134.24475,361.6,1.119013e6
-20.75314,134.24473,360.2,1.119069e6
-20.75433,134.24467,362.7,1.119202e6
-20.75788,134.24426,358.1,1.1196e6
-20.763391,134.243104,364.6,1.120225e6
-20.769279,134.241798,358.2,1.120894e6
-20.775168,134.240493,360.9,1.121564e6
-20.778548,134.239743,359.0,1.121948e6
-20.780247,134.239367,361.5,1.122141e6
-20.784493,134.238425,358.5,1.122624e6
-20.785342,134.238237,358.6,1.12272e6
-20.786191,134.238048,358.3,1.122817e6
-20.79025,134.23723,361.9,1.123277e6
-20.79335,134.23696,357.7,1.123623e6
-20.79514,134.23699,360.7,1.123823e6
-20.79582,134.23703,360.2,1.123898e6
